#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
MarketMaker,AAPL,20190807-083949.007-0500,Q,IMCC,20190807-083948-0500,190.01,100,0,20190807-083949-0500,201.82,100,0
MarketMaker,AAPL,20190807-083949.034-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083949-0500,195.93,1,0
MarketMaker,AAPL,20190807-083949.063-0500,Q,NSDQ,20190807-083949-0500,195.88,100,0,20190807-083949-0500,195.93,1,0
MarketMaker,AAPL,20190807-083949.063-0500,Q,IMCC,20190807-083949-0500,190.02,100,0,20190807-083949-0500,201.82,100,0
MarketMaker,AAPL,20190807-083949.064-0500,Q,IMCC,20190807-083949-0500,190.02,100,0,20190807-083949-0500,201.81,100,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,201,0,20190807-083949-0500,195.93,1,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,201,0,20190807-083949-0500,195.92,200,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,201,0,20190807-083949-0500,195.92,300,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083949-0500,201.81,100,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083949-0500,201.78,100,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,300,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,301,0
MarketMaker,AAPL,20190807-083949.098-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,401,0
MarketMaker,AAPL,20190807-083949.099-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,301,0
MarketMaker,AAPL,20190807-083949.104-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,201,0
MarketMaker,AAPL,20190807-083949.104-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,101,0
MarketMaker,AAPL,20190807-083949.105-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,1,0
MarketMaker,AAPL,20190807-083949.106-0500,Q,NSDQ,20190807-083949-0500,195.89,100,0,20190807-083949-0500,195.92,1,0
MarketMaker,AAPL,20190807-083949.109-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,1,0
MarketMaker,AAPL,20190807-083949.109-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.9,485,0
MarketMaker,AAPL,20190807-083949.109-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.89,485,0
MarketMaker,AAPL,20190807-083949.109-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.89,221,0
MarketMaker,AAPL,20190807-083949.109-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.92,1,0
MarketMaker,AAPL,20190807-083949.110-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.9,1,0
MarketMaker,AAPL,20190807-083949.114-0500,Q,IMCC,20190807-083949-0500,189.99,100,0,20190807-083949-0500,201.8,100,0
MarketMaker,AAPL,20190807-083949.160-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.88,95,0
MarketMaker,AAPL,20190807-083949.160-0500,Q,NSDQ,20190807-083949-0500,195.86,301,0,20190807-083949-0500,195.9,13,0
MarketMaker,AAPL,20190807-083949.160-0500,Q,NSDQ,20190807-083949-0500,195.87,10,0,20190807-083949-0500,195.9,13,0
MarketMaker,AAPL,20190807-083949.160-0500,Q,IMCC,20190807-083949-0500,189.99,100,0,20190807-083949-0500,201.78,100,0
MarketMaker,AAPL,20190807-083949.175-0500,Q,IMCC,20190807-083949-0500,189.99,100,0,20190807-083949-0500,201.8,100,0
MarketMaker,AAPL,20190807-083949.181-0500,Q,NSDQ,20190807-083949-0500,195.87,32,0,20190807-083949-0500,195.9,13,0
MarketMaker,AAPL,20190807-083949.186-0500,Q,NSDQ,20190807-083949-0500,195.87,32,0,20190807-083949-0500,195.92,101,0
MarketMaker,AAPL,20190807-083949.190-0500,Q,NSDQ,20190807-083949-0500,195.87,22,0,20190807-083949-0500,195.92,101,0
MarketMaker,AAPL,20190807-083949.197-0500,Q,NSDQ,20190807-083949-0500,195.87,22,0,20190807-083949-0500,195.91,700,0
MarketMaker,AAPL,20190807-083949.557-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083949-0500,201.8,100,0
MarketMaker,AAPL,20190807-083949.557-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083949-0500,201.79,100,0
MarketMaker,AAPL,20190807-083949.581-0500,Q,NSDQ,20190807-083949-0500,195.86,201,0,20190807-083949-0500,195.91,700,0
MarketMaker,AAPL,20190807-083949.629-0500,Q,NSDQ,20190807-083949-0500,195.87,300,0,20190807-083949-0500,195.91,700,0
MarketMaker,AAPL,20190807-083949.629-0500,Q,IMCC,20190807-083949-0500,189.99,100,0,20190807-083949-0500,201.79,100,0
MarketMaker,AAPL,20190807-083949.739-0500,Q,NSDQ,20190807-083949-0500,195.87,300,0,20190807-083949-0500,195.91,696,0
MarketMaker,AAPL,20190807-083949.740-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083949-0500,195.91,696,0
MarketMaker,AAPL,20190807-083949.740-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083949-0500,201.79,100,0
MarketMaker,AAPL,20190807-083949.753-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083949-0500,195.91,692,0
MarketMaker,AAPL,20190807-083949.761-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083949-0500,195.91,688,0
MarketMaker,AAPL,20190807-083950.050-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083950-0500,195.91,618,0
MarketMaker,AAPL,20190807-083950.050-0500,Q,NSDQ,20190807-083949-0500,195.89,12,0,20190807-083950-0500,195.92,101,0
MarketMaker,AAPL,20190807-083950.050-0500,Q,NSDQ,20190807-083950-0500,195.9,110,0,20190807-083950-0500,195.92,101,0
MarketMaker,AAPL,20190807-083950.050-0500,Q,NSDQ,20190807-083950-0500,195.9,122,0,20190807-083950-0500,195.92,101,0
MarketMaker,AAPL,20190807-083950.050-0500,Q,NSDQ,20190807-083950-0500,195.9,322,0,20190807-083950-0500,195.92,101,0
MarketMaker,AAPL,20190807-083950.051-0500,Q,NSDQ,20190807-083950-0500,195.9,322,0,20190807-083950-0500,195.92,100,0
MarketMaker,AAPL,20190807-083950.053-0500,Q,NSDQ,20190807-083950-0500,195.9,322,0,20190807-083950-0500,195.94,12,0
MarketMaker,AAPL,20190807-083950.054-0500,Q,NSDQ,20190807-083950-0500,195.91,212,0,20190807-083950-0500,195.94,12,0
MarketMaker,AAPL,20190807-083950.055-0500,Q,NSDQ,20190807-083950-0500,195.91,212,0,20190807-083950-0500,195.95,495,0
MarketMaker,AAPL,20190807-083950.058-0500,Q,IMCC,20190807-083949-0500,190.01,100,0,20190807-083950-0500,201.8,100,0
MarketMaker,AAPL,20190807-083950.058-0500,Q,IMCC,20190807-083950-0500,190.02,100,0,20190807-083950-0500,201.8,100,0
MarketMaker,AAPL,20190807-083950.066-0500,Q,IMCC,20190807-083950-0500,190.03,100,0,20190807-083950-0500,201.8,100,0
MarketMaker,AAPL,20190807-083950.066-0500,Q,IMCC,20190807-083950-0500,190.03,100,0,20190807-083950-0500,201.83,100,0
MarketMaker,AAPL,20190807-083950.088-0500,Q,NSDQ,20190807-083950-0500,195.91,112,0,20190807-083950-0500,195.95,495,0
MarketMaker,AAPL,20190807-083950.111-0500,Q,NSDQ,20190807-083950-0500,195.92,100,0,20190807-083950-0500,195.95,495,0
MarketMaker,AAPL,20190807-083950.111-0500,Q,NSDQ,20190807-083950-0500,195.92,200,0,20190807-083950-0500,195.95,495,0
MarketMaker,AAPL,20190807-083950.336-0500,Q,NSDQ,20190807-083950-0500,195.91,112,0,20190807-083950-0500,195.95,495,0
MarketMaker,AAPL,20190807-083950.337-0500,Q,NSDQ,20190807-083950-0500,195.91,112,0,20190807-083950-0500,195.94,10,0,EventFlags=TX_PENDING
MarketMaker,AAPL,20190807-083950.337-0500,Q,IMCC,20190807-083950-0500,190.04,100,0,20190807-083950-0500,201.83,100,0
MarketMaker,AAPL,20190807-083950.337-0500,Q,NSDQ,20190807-083950-0500,195.91,112,0,20190807-083950-0500,195.93,10,0
MarketMaker,AAPL,20190807-083950.337-0500,Q,NSDQ,20190807-083950-0500,195.91,100,0,20190807-083950-0500,195.93,10,0
MarketMaker,AAPL,20190807-083950.338-0500,Q,NSDQ,20190807-083950-0500,195.89,12,0,20190807-083950-0500,195.93,10,0
MarketMaker,AAPL,20190807-083950.338-0500,Q,NSDQ,20190807-083950-0500,195.89,12,0,20190807-083950-0500,195.93,110,0
MarketMaker,AAPL,20190807-083950.338-0500,Q,IMCC,20190807-083950-0500,190.04,100,0,20190807-083950-0500,201.82,100,0
MarketMaker,AAPL,20190807-083950.339-0500,Q,NSDQ,20190807-083950-0500,195.89,12,0,20190807-083950-0500,195.93,100,0
MarketMaker,AAPL,20190807-083950.339-0500,Q,NSDQ,20190807-083950-0500,195.89,12,0,20190807-083950-0500,195.94,140,0
MarketMaker,AAPL,20190807-083950.339-0500,Q,NSDQ,20190807-083950-0500,195.89,12,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.340-0500,Q,NSDQ,20190807-083950-0500,195.88,12,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.340-0500,Q,NSDQ,20190807-083950-0500,195.87,200,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.340-0500,Q,NSDQ,20190807-083950-0500,195.87,200,0,20190807-083950-0500,195.92,20,0
MarketMaker,AAPL,20190807-083950.341-0500,Q,NSDQ,20190807-083950-0500,195.87,200,0,20190807-083950-0500,195.92,120,0
MarketMaker,AAPL,20190807-083950.341-0500,Q,NSDQ,20190807-083950-0500,195.87,200,0,20190807-083950-0500,195.91,200,0
MarketMaker,AAPL,20190807-083950.342-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.91,200,0
MarketMaker,AAPL,20190807-083950.343-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.91,300,0
MarketMaker,AAPL,20190807-083950.343-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.91,200,0
MarketMaker,AAPL,20190807-083950.351-0500,Q,IMCC,20190807-083950-0500,189.99,100,0,20190807-083950-0500,201.82,100,0
MarketMaker,AAPL,20190807-083950.352-0500,Q,IMCC,20190807-083950-0500,189.99,100,0,20190807-083950-0500,201.79,100,0
MarketMaker,AAPL,20190807-083950.367-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.91,100,0
MarketMaker,AAPL,20190807-083950.367-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.92,110,0
MarketMaker,AAPL,20190807-083950.570-0500,Q,NSDQ,20190807-083950-0500,195.86,1,0,20190807-083950-0500,195.92,10,0
MarketMaker,AAPL,20190807-083950.632-0500,Q,NSDQ,20190807-083950-0500,195.86,101,0,20190807-083950-0500,195.92,10,0
MarketMaker,AAPL,20190807-083950.632-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.92,10,0
MarketMaker,AAPL,20190807-083950.640-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.94,230,0
MarketMaker,AAPL,20190807-083950.643-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,IMCC,20190807-083950-0500,189.99,100,0,20190807-083950-0500,201.81,100,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.88,200,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.88,100,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.94,130,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.93,512,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,IMCC,20190807-083950-0500,190,100,0,20190807-083950-0500,201.81,100,0
MarketMaker,AAPL,20190807-083950.700-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.93,500,0
MarketMaker,AAPL,20190807-083950.701-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.93,600,0
MarketMaker,AAPL,20190807-083950.701-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.92,100,0
MarketMaker,AAPL,20190807-083950.701-0500,Q,NSDQ,20190807-083950-0500,195.87,112,0,20190807-083950-0500,195.92,200,0
MarketMaker,AAPL,20190807-083950.714-0500,Q,IMCC,20190807-083950-0500,190,100,0,20190807-083950-0500,201.79,100,0
MarketMaker,AAPL,20190807-083950.727-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.92,200,0
MarketMaker,AAPL,20190807-083950.727-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.93,500,0
MarketMaker,AAPL,20190807-083950.727-0500,Q,IMCC,20190807-083950-0500,189.99,100,0,20190807-083950-0500,201.79,100,0
MarketMaker,AAPL,20190807-083950.727-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083950-0500,195.92,200,0
MarketMaker,AAPL,20190807-083951.054-0500,Q,NSDQ,20190807-083950-0500,195.87,12,0,20190807-083951-0500,195.92,100,0
MarketMaker,AAPL,20190807-083951.054-0500,Q,NSDQ,20190807-083951-0500,195.87,33,0,20190807-083951-0500,195.92,100,0
MarketMaker,AAPL,20190807-083951.054-0500,Q,NSDQ,20190807-083951-0500,195.87,33,0,20190807-083951-0500,195.93,300,0
MarketMaker,AAPL,20190807-083951.054-0500,Q,NSDQ,20190807-083951-0500,195.87,33,0,20190807-083951-0500,195.93,200,0
MarketMaker,AAPL,20190807-083951.055-0500,Q,IMCC,20190807-083950-0500,189.99,100,0,20190807-083951-0500,201.81,100,0
MarketMaker,AAPL,20190807-083951.129-0500,Q,NSDQ,20190807-083951-0500,195.87,33,0,20190807-083951-0500,195.93,100,0
MarketMaker,AAPL,20190807-083951.129-0500,Q,NSDQ,20190807-083951-0500,195.87,133,0,20190807-083951-0500,195.94,100,0
MarketMaker,AAPL,20190807-083951.129-0500,Q,NSDQ,20190807-083951-0500,195.88,300,0,20190807-083951-0500,195.94,100,0
MarketMaker,AAPL,20190807-083951.129-0500,Q,NSDQ,20190807-083951-0500,195.88,300,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.129-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.130-0500,Q,IMCC,20190807-083951-0500,190,100,0,20190807-083951-0500,201.81,100,0
MarketMaker,AAPL,20190807-083951.130-0500,Q,NSDQ,20190807-083951-0500,195.9,300,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.130-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.130-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.94,251,0
MarketMaker,AAPL,20190807-083951.130-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.94,200,0
MarketMaker,AAPL,20190807-083951.145-0500,Q,IMCC,20190807-083951-0500,190.01,100,0,20190807-083951-0500,201.81,100,0
MarketMaker,AAPL,20190807-083951.157-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.94,100,0
MarketMaker,AAPL,20190807-083951.157-0500,Q,NSDQ,20190807-083951-0500,195.89,112,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.157-0500,Q,IMCC,20190807-083951-0500,190.01,100,0,20190807-083951-0500,201.82,100,0
MarketMaker,AAPL,20190807-083951.270-0500,Q,NSDQ,20190807-083951-0500,195.89,12,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083951.270-0500,Q,NSDQ,20190807-083951-0500,195.89,12,0,20190807-083951-0500,195.95,695,0
MarketMaker,AAPL,20190807-083951.273-0500,Q,NSDQ,20190807-083951-0500,195.89,12,0,20190807-083951-0500,195.95,595,0
MarketMaker,AAPL,20190807-083951.340-0500,Q,NSDQ,20190807-083951-0500,195.89,12,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.000-0500,Q,NSDQ,20190807-083952-0500,195.89,112,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.000-0500,Q,NSDQ,20190807-083952-0500,195.9,200,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.000-0500,Q,NSDQ,20190807-083952-0500,195.9,321,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.001-0500,Q,IMCC,20190807-083952-0500,190.03,100,0,20190807-083951-0500,201.82,100,0
MarketMaker,AAPL,20190807-083952.001-0500,Q,NSDQ,20190807-083952-0500,195.91,200,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.039-0500,Q,NSDQ,20190807-083952-0500,195.9,221,0,20190807-083951-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.098-0500,Q,NSDQ,20190807-083952-0500,195.9,221,0,20190807-083952-0500,195.94,100,0
MarketMaker,AAPL,20190807-083952.098-0500,Q,NSDQ,20190807-083952-0500,195.9,221,0,20190807-083952-0500,195.94,200,0
MarketMaker,AAPL,20190807-083952.098-0500,Q,NSDQ,20190807-083952-0500,195.9,221,0,20190807-083952-0500,195.94,100,0
MarketMaker,AAPL,20190807-083952.432-0500,Q,NSDQ,20190807-083952-0500,195.9,221,0,20190807-083952-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.433-0500,Q,NSDQ,20190807-083952-0500,195.93,200,0,20190807-083952-0500,195.95,495,0
MarketMaker,AAPL,20190807-083952.433-0500,Q,NSDQ,20190807-083952-0500,195.93,200,0,20190807-083952-0500,195.96,100,0
MarketMaker,AAPL,20190807-083952.439-0500,Q,IMCC,20190807-083952-0500,190.03,100,0,20190807-083952-0500,201.83,100,0
MarketMaker,AAPL,20190807-083952.439-0500,Q,IMCC,20190807-083952-0500,190.04,100,0,20190807-083952-0500,201.83,100,0
MarketMaker,AAPL,20190807-083952.448-0500,Q,IMCC,20190807-083952-0500,190.05,100,0,20190807-083952-0500,201.83,100,0
MarketMaker,AAPL,20190807-083952.448-0500,Q,IMCC,20190807-083952-0500,190.05,100,0,20190807-083952-0500,201.84,100,0
MarketMaker,AAPL,20190807-083952.463-0500,Q,NSDQ,20190807-083952-0500,195.92,100,0,20190807-083952-0500,195.96,100,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.92,100,0,20190807-083952-0500,195.96,2,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.92,100,0,20190807-083952-0500,195.97,12,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.94,10,0,20190807-083952-0500,195.97,12,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.94,110,0,20190807-083952-0500,195.97,12,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.94,110,0,20190807-083952-0500,195.99,12,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,IMCC,20190807-083952-0500,190.05,100,0,20190807-083952-0500,201.86,100,0
MarketMaker,AAPL,20190807-083952.826-0500,Q,NSDQ,20190807-083952-0500,195.95,100,0,20190807-083952-0500,195.99,12,0
MarketMaker,AAPL,20190807-083952.827-0500,Q,NSDQ,20190807-083952-0500,195.94,100,0,20190807-083952-0500,195.99,12,0
MarketMaker,AAPL,20190807-083952.827-0500,Q,IMCC,20190807-083952-0500,190.06,100,0,20190807-083952-0500,201.86,100,0
MarketMaker,AAPL,20190807-083952.842-0500,Q,IMCC,20190807-083952-0500,190.06,100,0,20190807-083952-0500,201.88,100,0
MarketMaker,AAPL,20190807-083953.128-0500,Q,NSDQ,20190807-083953-0500,195.93,233,0,20190807-083952-0500,195.99,12,0
MarketMaker,AAPL,20190807-083953.128-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083952-0500,195.99,12,0
MarketMaker,AAPL,20190807-083953.128-0500,Q,IMCC,20190807-083952-0500,190.06,100,0,20190807-083953-0500,201.87,100,0
MarketMaker,AAPL,20190807-083953.248-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.248-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083953-0500,195.98,500,0
MarketMaker,AAPL,20190807-083953.248-0500,Q,IMCC,20190807-083952-0500,190.06,100,0,20190807-083953-0500,201.86,100,0
MarketMaker,AAPL,20190807-083953.283-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083953-0500,195.98,400,0
MarketMaker,AAPL,20190807-083953.283-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.284-0500,Q,NSDQ,20190807-083953-0500,195.94,300,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.284-0500,Q,NSDQ,20190807-083953-0500,195.94,200,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.389-0500,Q,NSDQ,20190807-083953-0500,195.94,100,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.401-0500,Q,NSDQ,20190807-083953-0500,195.93,112,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.401-0500,Q,NSDQ,20190807-083953-0500,195.93,133,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.401-0500,Q,NSDQ,20190807-083953-0500,195.93,233,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.456-0500,Q,NSDQ,20190807-083953-0500,195.94,300,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.492-0500,Q,NSDQ,20190807-083953-0500,195.94,200,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.540-0500,Q,NSDQ,20190807-083953-0500,195.94,100,0,20190807-083953-0500,195.98,300,0
MarketMaker,AAPL,20190807-083953.646-0500,Q,NSDQ,20190807-083953-0500,195.94,100,0,20190807-083953-0500,195.98,2,0
MarketMaker,AAPL,20190807-083953.646-0500,Q,NSDQ,20190807-083953-0500,195.94,100,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.646-0500,Q,NSDQ,20190807-083953-0500,195.96,10,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.646-0500,Q,IMCC,20190807-083952-0500,190.06,100,0,20190807-083953-0500,201.88,100,0
MarketMaker,AAPL,20190807-083953.647-0500,Q,NSDQ,20190807-083953-0500,195.96,110,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.647-0500,Q,IMCC,20190807-083953-0500,190.08,100,0,20190807-083953-0500,201.88,100,0
MarketMaker,AAPL,20190807-083953.647-0500,Q,NSDQ,20190807-083953-0500,195.97,300,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.647-0500,Q,NSDQ,20190807-083953-0500,195.98,200,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.647-0500,Q,NSDQ,20190807-083953-0500,195.97,300,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.662-0500,Q,IMCC,20190807-083953-0500,190.1,100,0,20190807-083953-0500,201.88,100,0
MarketMaker,AAPL,20190807-083953.662-0500,Q,IMCC,20190807-083953-0500,190.1,100,0,20190807-083953-0500,201.9,100,0
MarketMaker,AAPL,20190807-083953.737-0500,Q,NSDQ,20190807-083953-0500,195.97,200,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.766-0500,Q,NSDQ,20190807-083953-0500,195.97,100,0,20190807-083953-0500,196,50,0
MarketMaker,AAPL,20190807-083953.781-0500,Q,NSDQ,20190807-083953-0500,195.97,100,0,20190807-083953-0500,196.02,112,0
MarketMaker,AAPL,20190807-083953.781-0500,Q,NSDQ,20190807-083953-0500,195.99,13,0,20190807-083953-0500,196.02,112,0
MarketMaker,AAPL,20190807-083953.781-0500,Q,NSDQ,20190807-083953-0500,195.99,13,0,20190807-083953-0500,196.02,12,0
MarketMaker,AAPL,20190807-083953.782-0500,Q,IMCC,20190807-083953-0500,190.09,100,0,20190807-083953-0500,201.9,100,0
MarketMaker,AAPL,20190807-083953.782-0500,Q,IMCC,20190807-083953-0500,190.09,100,0,20190807-083953-0500,201.92,100,0
MarketMaker,AAPL,20190807-083953.782-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.02,12,0
MarketMaker,AAPL,20190807-083953.794-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.04,200,0
MarketMaker,AAPL,20190807-083953.794-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.05,412,0
MarketMaker,AAPL,20190807-083953.794-0500,Q,NSDQ,20190807-083953-0500,196,3,0,20190807-083953-0500,196.05,412,0
MarketMaker,AAPL,20190807-083953.795-0500,Q,NSDQ,20190807-083953-0500,196,103,0,20190807-083953-0500,196.05,412,0
MarketMaker,AAPL,20190807-083953.796-0500,Q,IMCC,20190807-083953-0500,190.11,100,0,20190807-083953-0500,201.92,100,0
MarketMaker,AAPL,20190807-083953.799-0500,Q,NSDQ,20190807-083953-0500,196,3,0,20190807-083953-0500,196.05,412,0
MarketMaker,AAPL,20190807-083953.807-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.05,412,0
MarketMaker,AAPL,20190807-083953.807-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.04,200,0
MarketMaker,AAPL,20190807-083953.807-0500,Q,NSDQ,20190807-083953-0500,195.99,113,0,20190807-083953-0500,196.04,401,0
MarketMaker,AAPL,20190807-083953.807-0500,Q,NSDQ,20190807-083953-0500,195.99,100,0,20190807-083953-0500,196.04,401,0
MarketMaker,AAPL,20190807-083953.807-0500,Q,NSDQ,20190807-083953-0500,195.99,100,0,20190807-083953-0500,196.04,501,0
MarketMaker,AAPL,20190807-083953.810-0500,Q,NSDQ,20190807-083953-0500,195.99,100,0,20190807-083953-0500,196.04,401,0
